CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST01221,30.0,Male,5,37.14,2278.34,Two year,Fiber optic,Mailed check,No,7,No,No,Yes
CUST01222,48.0,Male,3,27.9,1068.77,Month-to-month,No,Bank transfer,No,3,Yes,Yes,No
CUST01223,64.0,Female,3,89.33,3611.68,Month-to-month,Fiber optic,Credit card,Yes,2,Yes,No,No
CUST01224,53.0,Male,3,98.47,4124.03,Two year,DSL,Bank transfer,No,2,Yes,No,No
CUST01225,62.0,Male,8,102.65,10093.19,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST01226,41.0,Male,6,111.38,8277.69,One year,DSL,Credit card,No,4,Yes,No,No
CUST01227,69.0,Female,2,107.99,3562.03,Month-to-month,Fiber optic,Electronic check,Yes,1,Yes,Yes,No
CUST01228,32.0,Female,2,119.97,3751.09,Month-to-month,No,Bank transfer,No,3,No,No,No
CUST01229,46.0,Male,5,44.41,2969.75,Two year,Fiber optic,Credit card,No,2,No,No,No
CUST01230,25.0,Female,5,96.33,6355.54,One year,No,Bank transfer,No,0,No,No,No
CUST01231,22.0,Male,3,78.65,3754.91,Month-to-month,No,Bank transfer,No,0,Yes,Yes,Yes
CUST01232,46.0,Female,8,,4498.9,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,No
CUST01233,64.0,Female,3,118.19,4607.86,Two year,Fiber optic,Mailed check,Yes,4,No,Yes,No
CUST01234,21.0,Male,8,109.79,11431.62,Two year,Fiber optic,Electronic check,No,0,Yes,Yes,No
CUST01235,29.0,Male,3,32.85,1264.73,One year,DSL,Bank transfer,No,4,No,Yes,No
CUST01236,62.0,Male,1,22.62,440.71,One year,Fiber optic,Mailed check,Yes,2,No,No,Yes
CUST01237,19.0,Female,1,88.83,1709.57,Month-to-month,Fiber optic,Credit card,No,1,Yes,Yes,No
CUST01238,44.0,Male,4,80.41,4798.95,One year,Fiber optic,Credit card,No,3,Yes,Yes,No
CUST01239,48.0,Female,3,113.58,5306.15,One year,Fiber optic,Electronic check,No,4,Yes,Yes,Yes
CUST01240,68.0,Female,6,43.4,3619.61,Month-to-month,DSL,Credit card,Yes,1,Yes,No,No
CUST01241,68.0,Male,10,28.44,,Two year,Fiber optic,Bank transfer,Yes,0,Yes,No,No
CUST01242,53.0,Female,4,45.92,2688.6,Two year,Fiber optic,Credit card,No,2,Yes,Yes,No
CUST01243,53.0,Female,5,21.89,1366.37,Month-to-month,DSL,Electronic check,No,4,Yes,No,Yes
CUST01244,43.0,Male,9,23.59,2735.55,Two year,Fiber optic,Electronic check,No,2,Yes,No,No
CUST01245,60.0,Female,3,111.49,5008.23,One year,DSL,Credit card,Yes,3,Yes,No,No
CUST01246,44.0,Female,1,55.2,815.27,One year,No,Bank transfer,No,2,Yes,Yes,Yes
CUST01247,22.0,Male,9,61.08,,Two year,DSL,Mailed check,No,3,No,No,No
CUST01248,37.0,Male,8,21.84,2131.08,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST01249,28.0,Male,9,47.05,5280.23,One year,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST01250,27.0,Female,6,100.47,8352.35,Month-to-month,DSL,Bank transfer,No,3,No,Yes,No
CUST01251,57.0,Female,3,81.55,3171.4,One year,Fiber optic,Credit card,No,2,No,No,No
CUST01252,55.0,Female,2,95.38,2452.98,Month-to-month,Fiber optic,Mailed check,No,5,Yes,No,No
CUST01253,23.0,Male,9,64.72,7370.34,Month-to-month,DSL,Bank transfer,No,1,No,Yes,No
CUST01254,25.0,Female,2,50.97,1751.17,Month-to-month,DSL,Mailed check,No,2,No,No,No
CUST01255,40.0,Female,8,68.28,6680.75,Month-to-month,Fiber optic,Electronic check,No,4,Yes,Yes,Yes
CUST01256,64.0,Female,4,52.31,2767.77,Month-to-month,DSL,Mailed check,Yes,3,Yes,Yes,Yes
CUST01257,43.0,Male,2,103.9,3625.85,Month-to-month,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST01258,63.0,Male,4,49.77,2503.42,One year,No,Electronic check,Yes,2,Yes,Yes,No
CUST01259,60.0,Male,1,85.98,1411.56,Two year,DSL,Electronic check,Yes,1,Yes,No,No
CUST01260,29.0,Female,10,33.7,4366.26,Two year,Fiber optic,Bank transfer,No,2,Yes,No,No
CUST01261,43.0,Female,3,88.69,3811.48,Two year,Fiber optic,Mailed check,No,4,No,Yes,No
CUST01262,30.0,Male,9,111.33,13154.27,Two year,Fiber optic,Electronic check,No,3,No,No,No
CUST01263,57.0,Male,1,80.86,1150.44,Month-to-month,DSL,Electronic check,No,5,No,No,No
CUST01264,35.0,Female,1,75.99,1757.35,One year,Fiber optic,Mailed check,No,3,Yes,Yes,No
CUST01265,42.0,Male,7,116.11,11063.43,One year,DSL,Mailed check,No,5,No,No,No
CUST01266,50.0,Female,0,82.74,224.1,Month-to-month,DSL,Electronic check,No,5,Yes,Yes,Yes
CUST01267,64.0,Male,6,45.96,3372.21,One year,Fiber optic,Electronic check,Yes,1,Yes,Yes,No
CUST01268,57.0,Male,4,49.24,2948.9,Month-to-month,DSL,Mailed check,No,0,Yes,No,No
CUST01269,60.0,Male,10,90.53,11434.37,Two year,DSL,Credit card,Yes,1,No,No,No
CUST01270,29.0,Female,7,93.54,8539.53,One year,DSL,Mailed check,No,2,No,No,No
CUST01271,61.0,Male,0,50.35,391.47,Two year,DSL,Credit card,Yes,4,Yes,No,No
CUST01272,53.0,Female,10,54.53,7071.8,Month-to-month,DSL,Electronic check,No,2,No,Yes,No
CUST01273,65.0,Male,6,119.11,9758.9,Month-to-month,DSL,Bank transfer,Yes,3,No,No,No
CUST01274,21.0,Male,4,30.2,1544.22,Two year,DSL,Mailed check,No,3,No,No,No
CUST01275,22.0,Female,3,60.46,2394.4,Month-to-month,Fiber optic,Electronic check,No,0,No,No,Yes
CUST01276,54.0,Female,6,26.24,2168.61,Month-to-month,DSL,Electronic check,No,2,Yes,Yes,Yes
CUST01277,25.0,Male,9,102.11,12050.48,One year,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST01278,59.0,Female,1,29.23,578.57,Two year,Fiber optic,Mailed check,No,0,No,Yes,No
CUST01279,66.0,Male,0,87.4,1043.7,Month-to-month,Fiber optic,Electronic check,Yes,2,No,No,No
CUST01280,45.0,Female,0,25.65,233.08,Month-to-month,DSL,Credit card,No,1,Yes,Yes,No
CUST01281,48.0,Female,10,87.29,10769.33,Month-to-month,No,Bank transfer,No,1,Yes,Yes,No
CUST01282,26.0,Male,0,104.3,1075.65,Month-to-month,Fiber optic,Credit card,No,1,No,No,No
CUST01283,68.0,Male,4,59.88,3207.3,Month-to-month,DSL,Mailed check,Yes,1,Yes,No,Yes
CUST01284,46.0,Female,9,72.21,7899.61,Two year,DSL,Credit card,No,2,No,Yes,No
CUST01285,31.0,Female,6,60.15,4603.62,One year,Fiber optic,Bank transfer,No,1,No,Yes,No
CUST01286,57.0,Male,1,50.05,1071.02,Two year,No,Electronic check,No,1,Yes,No,No
CUST01287,58.0,Female,9,100.33,11995.68,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,No,No
CUST01288,39.0,Female,7,47.2,4155.37,One year,Fiber optic,Electronic check,No,0,No,Yes,No
CUST01289,28.0,Female,3,92.29,3664.99,Two year,DSL,Electronic check,No,1,No,Yes,No
CUST01290,40.0,Female,2,40.62,1267.34,One year,Fiber optic,Credit card,No,4,Yes,Yes,No
CUST01291,18.0,Male,9,44.99,5305.6,Month-to-month,DSL,Bank transfer,No,4,No,Yes,No
CUST01292,63.0,Male,10,53.65,6932.21,Two year,Fiber optic,Bank transfer,Yes,3,No,Yes,No
CUST01293,54.0,Female,7,78.92,7194.31,Month-to-month,DSL,Electronic check,No,4,No,No,No
CUST01294,,Female,1,65.44,1305.22,Two year,DSL,Bank transfer,No,2,No,No,No
CUST01295,43.0,Male,10,94.51,11687.4,Month-to-month,Fiber optic,Mailed check,No,0,No,Yes,No
CUST01296,63.0,Female,10,41.36,5201.36,One year,Fiber optic,Mailed check,Yes,2,Yes,No,No
CUST01297,53.0,Female,2,21.07,585.94,Two year,DSL,Credit card,No,0,No,No,No
CUST01298,40.0,Female,2,97.66,3391.59,Month-to-month,No,Credit card,No,2,No,No,No
CUST01299,18.0,Female,9,102.16,11261.92,Month-to-month,DSL,Bank transfer,No,2,No,No,No
CUST01300,68.0,Female,10,25.95,3333.98,Month-to-month,Fiber optic,Credit card,Yes,1,Yes,No,Yes
CUST01301,57.0,Male,0,81.09,313.26,Month-to-month,Fiber optic,Bank transfer,No,3,Yes,Yes,No
CUST01302,32.0,Female,5,57.82,3829.5,Month-to-month,Fiber optic,Credit card,No,3,Yes,Yes,Yes
CUST01303,38.0,Female,1,99.39,1619.41,One year,No,Mailed check,No,3,Yes,No,Yes
CUST01304,64.0,Female,0,107.44,489.46,Month-to-month,DSL,Electronic check,Yes,1,Yes,Yes,No
CUST01305,26.0,Male,1,105.1,1667.34,Month-to-month,DSL,Electronic check,No,3,Yes,No,Yes
CUST01306,26.0,Female,5,97.72,6770.11,Month-to-month,Fiber optic,Mailed check,No,2,No,No,Yes
CUST01307,27.0,Female,3,46.91,1924.38,Month-to-month,DSL,Electronic check,No,1,No,Yes,Yes
CUST01308,,Male,5,101.19,6981.09,One year,DSL,Bank transfer,Yes,2,No,No,No
CUST01309,43.0,Male,8,73.35,7482.93,One year,Fiber optic,Bank transfer,No,2,Yes,Yes,No
CUST01310,58.0,Male,9,25.28,2907.7,Two year,Fiber optic,Mailed check,No,3,Yes,No,No
CUST01311,52.0,Male,9,65.69,7552.78,Month-to-month,Fiber optic,Mailed check,No,2,Yes,No,Yes
CUST01312,69.0,Female,7,114.22,10934.78,Month-to-month,DSL,Mailed check,Yes,2,Yes,No,No
CUST01313,42.0,Female,0,108.79,548.05,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST01314,43.0,Female,7,30.23,2638.61,Month-to-month,DSL,Electronic check,No,0,Yes,Yes,Yes
CUST01315,28.0,Male,8,94.41,10104.68,One year,Fiber optic,Electronic check,No,1,No,No,No
CUST01316,55.0,Female,5,100.58,6328.82,Two year,DSL,Electronic check,No,1,Yes,Yes,No
CUST01317,19.0,Male,9,47.14,5570.94,Month-to-month,No,Bank transfer,No,0,No,No,No
CUST01318,24.0,Male,4,67.16,3401.81,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST01319,35.0,Female,5,91.1,6217.21,One year,No,Bank transfer,No,1,Yes,No,No
CUST01320,44.0,Male,5,63.9,4003.72,One year,Fiber optic,Credit card,No,5,Yes,No,No
CUST01321,51.0,Male,8,31.28,3351.78,Month-to-month,DSL,Mailed check,No,2,No,No,Yes
CUST01322,44.0,Female,3,90.59,3914.86,One year,DSL,Mailed check,No,3,No,Yes,Yes
CUST01323,34.0,Female,1,111.16,1847.7,Two year,DSL,Electronic check,No,3,No,No,No
CUST01324,60.0,Male,10,85.25,10446.84,Month-to-month,Fiber optic,Electronic check,Yes,2,No,Yes,Yes
CUST01325,61.0,Female,10,97.38,12180.59,Month-to-month,Fiber optic,Credit card,Yes,1,Yes,Yes,No
CUST01326,68.0,Female,8,55.84,5849.53,Month-to-month,Fiber optic,Credit card,Yes,2,No,Yes,Yes
CUST01327,41.0,Male,1,38.32,660.42,One year,Fiber optic,Electronic check,No,0,No,Yes,No
CUST01328,42.0,Male,9,84.28,9414.67,Month-to-month,Fiber optic,Mailed check,No,1,Yes,Yes,No
CUST01329,24.0,Female,8,52.78,5454.89,Two year,Fiber optic,Electronic check,No,2,Yes,No,Yes
CUST01330,69.0,Female,1,106.01,1865.36,One year,DSL,Mailed check,Yes,1,Yes,No,No
CUST01331,23.0,Male,7,32.26,2800.94,Month-to-month,No,Mailed check,No,3,No,Yes,No
CUST01332,41.0,Female,8,63.35,6252.26,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST01333,50.0,Male,9,59.67,6968.39,One year,No,Bank transfer,No,2,No,No,Yes
CUST01334,66.0,Male,8,113.81,12259.77,Month-to-month,DSL,Credit card,Yes,5,Yes,No,No
CUST01335,46.0,Female,9,35.31,3939.33,Two year,No,Mailed check,No,1,Yes,Yes,No
CUST01336,60.0,Female,8,20.98,2213.49,Month-to-month,No,Electronic check,Yes,4,Yes,Yes,No
CUST01337,39.0,Female,1,43.81,611.75,Month-to-month,Fiber optic,Mailed check,No,0,Yes,Yes,No
CUST01338,43.0,Female,3,102.03,4203.36,One year,Fiber optic,Credit card,No,2,No,Yes,No
CUST01339,45.0,Female,6,40.93,3216.02,Month-to-month,No,Mailed check,No,1,Yes,No,No
CUST01340,67.0,Male,1,44.09,703.51,One year,No,Mailed check,Yes,1,Yes,No,No
CUST01341,38.0,Female,0,32.99,225.17,Month-to-month,Fiber optic,Credit card,No,2,Yes,Yes,Yes
CUST01342,66.0,Male,2,91.54,3177.24,One year,Fiber optic,Mailed check,Yes,1,Yes,Yes,No
CUST01343,24.0,Female,3,26.92,1275.71,Month-to-month,No,Bank transfer,No,0,No,Yes,No
CUST01344,34.0,Male,7,53.12,4573.96,Month-to-month,DSL,Credit card,No,4,Yes,Yes,No
CUST01345,37.0,Female,5,48.25,3087.53,One year,DSL,Bank transfer,No,1,Yes,No,No
CUST01346,58.0,Female,10,75.52,9951.31,Month-to-month,No,Credit card,No,5,No,Yes,No
CUST01347,,Male,1,93.04,1486.28,Month-to-month,No,Mailed check,Yes,1,Yes,No,No
CUST01348,37.0,Female,8,73.29,7667.58,Month-to-month,No,Bank transfer,No,4,No,Yes,Yes
CUST01349,39.0,Female,1,113.1,1785.62,Month-to-month,Fiber optic,Bank transfer,No,0,Yes,No,No
CUST01350,45.0,Male,4,115.14,6093.21,Two year,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST01351,57.0,Male,3,56.15,2195.69,Month-to-month,No,Bank transfer,No,4,No,Yes,No
CUST01352,66.0,Male,6,97.77,,One year,DSL,Bank transfer,Yes,1,Yes,No,No
CUST01353,24.0,Female,7,93.88,8891.29,Month-to-month,Fiber optic,Mailed check,No,2,No,No,No
CUST01354,18.0,Male,4,109.3,5712.68,Month-to-month,Fiber optic,Bank transfer,No,1,Yes,No,No
CUST01355,49.0,Male,9,64.79,7649.07,One year,DSL,Bank transfer,No,1,No,Yes,Yes
CUST01356,30.0,Female,4,73.05,3867.32,Month-to-month,DSL,Bank transfer,No,3,No,No,No
CUST01357,47.0,Female,1,61.58,867.61,One year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST01358,40.0,Female,7,105.04,9804.31,Month-to-month,Fiber optic,Credit card,No,1,No,Yes,Yes
CUST01359,68.0,Female,1,42.97,840.53,Month-to-month,DSL,Mailed check,Yes,2,Yes,No,No
CUST01360,36.0,Female,9,43.97,4925.44,One year,Fiber optic,Bank transfer,No,1,No,No,No
CUST01361,49.0,Female,5,57.26,3652.21,Month-to-month,Fiber optic,Credit card,No,3,Yes,No,Yes
CUST01362,47.0,Male,7,43.03,4119.34,One year,Fiber optic,Mailed check,No,0,Yes,Yes,Yes
CUST01363,46.0,Male,5,76.1,5364.1,Month-to-month,DSL,Mailed check,No,0,Yes,Yes,No
CUST01364,66.0,Female,3,33.45,1535.62,One year,Fiber optic,Credit card,Yes,2,Yes,Yes,No
CUST01365,62.0,Male,3,52.02,1997.99,Month-to-month,DSL,Electronic check,Yes,1,No,No,No
CUST01366,46.0,Male,5,111.34,7716.65,One year,DSL,Bank transfer,No,0,No,No,No
CUST01367,47.0,Male,3,60.92,2397.81,Two year,DSL,Electronic check,No,2,Yes,Yes,No
CUST01368,33.0,Male,7,94.82,9079.14,Month-to-month,Fiber optic,Bank transfer,No,1,No,No,Yes
CUST01369,57.0,Female,8,31.35,3058.91,Month-to-month,DSL,Bank transfer,No,1,No,Yes,No
CUST01370,36.0,Female,0,44.76,218.14,Two year,DSL,Electronic check,No,0,Yes,No,Yes
CUST01371,35.0,Male,3,100.73,4201.96,Month-to-month,DSL,Electronic check,No,1,Yes,No,Yes
CUST01372,18.0,Female,3,96.3,4436.18,One year,No,Bank transfer,No,1,Yes,No,No
CUST01373,31.0,Male,1,58.62,1256.14,Two year,No,Credit card,No,1,No,Yes,No
CUST01374,68.0,Male,5,115.44,7518.02,One year,DSL,Credit card,Yes,0,Yes,No,No
CUST01375,64.0,Female,2,111.06,3467.42,Month-to-month,DSL,Electronic check,Yes,3,No,Yes,Yes
CUST01376,67.0,Male,6,116.23,9553.12,Month-to-month,No,Electronic check,Yes,5,Yes,Yes,No
CUST01377,19.0,Female,10,62.79,7610.16,Month-to-month,DSL,Mailed check,No,1,No,Yes,No
CUST01378,45.0,Female,10,39.75,5160.5,Month-to-month,DSL,Credit card,No,1,No,Yes,No
CUST01379,66.0,Female,4,82.67,4911.91,Month-to-month,DSL,Credit card,Yes,1,No,No,No
CUST01380,67.0,Female,3,88.48,3304.97,One year,No,Bank transfer,Yes,1,Yes,Yes,Yes
CUST01381,47.0,Female,4,32.54,1610.78,Month-to-month,Fiber optic,Mailed check,No,4,Yes,No,No
CUST01382,55.0,Female,7,98.65,8759.1,Two year,DSL,Bank transfer,No,1,No,Yes,No
CUST01383,68.0,Female,2,21.81,566.31,Two year,DSL,Mailed check,Yes,1,Yes,No,No
CUST01384,21.0,Female,6,68.27,5343.63,Two year,No,Credit card,No,1,No,Yes,No
CUST01385,18.0,Female,5,53.1,3664.74,Month-to-month,Fiber optic,Bank transfer,No,3,No,No,Yes
CUST01386,25.0,Male,0,94.03,680.39,One year,Fiber optic,Mailed check,No,4,No,Yes,No
CUST01387,46.0,Female,6,51.28,3854.24,Month-to-month,DSL,Bank transfer,No,2,No,Yes,No
CUST01388,56.0,Male,6,102.68,8235.24,Month-to-month,Fiber optic,Mailed check,No,4,No,No,No
CUST01389,20.0,Female,0,79.5,678.41,One year,DSL,Electronic check,No,4,No,No,Yes
CUST01390,49.0,Male,8,99.39,10660.26,Two year,Fiber optic,Bank transfer,No,3,No,No,No
CUST01391,27.0,Female,5,118.93,7446.77,Month-to-month,DSL,Electronic check,No,3,No,No,No
CUST01392,27.0,Female,1,87.92,1812.53,Month-to-month,DSL,Mailed check,No,2,Yes,Yes,No
CUST01393,36.0,Female,4,118.5,6994.55,Month-to-month,Fiber optic,Bank transfer,No,4,Yes,No,Yes
CUST01394,63.0,Male,10,22.88,2894.71,One year,No,Mailed check,Yes,1,Yes,Yes,No
CUST01395,51.0,Male,3,53.81,2205.12,Two year,Fiber optic,Mailed check,No,1,No,No,No
CUST01396,50.0,Female,6,30.79,2305.5,Month-to-month,DSL,Electronic check,No,0,Yes,No,No
CUST01397,40.0,Male,7,46.23,4370.34,Month-to-month,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST01398,45.0,Female,10,103.89,13021.23,Two year,Fiber optic,Credit card,No,1,No,No,No
CUST01399,49.0,Male,10,23.23,3047.17,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,Yes
CUST01400,67.0,Male,0,72.02,743.63,One year,Fiber optic,Electronic check,Yes,1,No,No,No
CUST01401,24.0,Male,4,76.71,4076.6,Month-to-month,DSL,Credit card,No,1,Yes,No,No
CUST01402,46.0,Female,2,76.12,2383.55,Month-to-month,Fiber optic,Electronic check,No,1,Yes,No,Yes
CUST01403,25.0,Male,0,67.53,87.72,Month-to-month,DSL,Electronic check,No,0,Yes,No,No
CUST01404,18.0,Male,2,99.06,2763.32,One year,No,Electronic check,No,3,No,No,No
CUST01405,20.0,Female,5,33.35,2294.91,Month-to-month,Fiber optic,Mailed check,No,3,Yes,No,No
CUST01406,41.0,Female,6,51.06,4108.14,Month-to-month,Fiber optic,Credit card,No,2,No,No,No
CUST01407,40.0,Male,7,81.57,7250.52,Month-to-month,DSL,Mailed check,No,0,No,No,Yes
CUST01408,25.0,Male,10,89.1,11573.62,One year,DSL,Mailed check,No,4,No,Yes,No
CUST01409,64.0,Female,3,60.41,2391.89,Two year,Fiber optic,Bank transfer,Yes,2,No,No,No
CUST01410,,Female,2,107.54,3234.16,Two year,DSL,Credit card,No,1,No,No,Yes
CUST01411,20.0,Female,4,61.55,3335.88,Month-to-month,No,Bank transfer,No,2,No,No,No
CUST01412,68.0,Female,8,60.28,6073.15,Two year,Fiber optic,Electronic check,Yes,2,Yes,No,No
CUST01413,50.0,Female,5,23.62,1688.86,Month-to-month,DSL,Credit card,No,2,Yes,Yes,No
CUST01414,45.0,Male,8,75.11,7861.28,Month-to-month,DSL,Credit card,No,1,No,No,Yes
CUST01415,64.0,Female,5,90.87,6082.04,One year,Fiber optic,Mailed check,Yes,0,Yes,No,No
CUST01416,25.0,Female,1,31.44,585.28,Month-to-month,DSL,Electronic check,No,1,No,Yes,Yes
CUST01417,51.0,Male,4,50.54,2565.02,Month-to-month,Fiber optic,Mailed check,No,0,Yes,No,Yes
CUST01418,52.0,Female,10,98.13,12275.48,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,No,Yes
CUST01419,49.0,Female,8,56.59,5908.02,One year,DSL,Electronic check,No,1,Yes,Yes,No
CUST01420,41.0,Female,7,44.16,4202.72,Month-to-month,Fiber optic,Mailed check,No,2,Yes,Yes,No
CUST01421,31.0,Male,6,87.22,7150.39,Month-to-month,Fiber optic,Mailed check,No,0,No,No,No
CUST01422,49.0,Female,0,39.68,170.79,Two year,No,Mailed check,No,2,Yes,No,No
CUST01423,63.0,Female,3,109.57,4577.12,One year,Fiber optic,Electronic check,Yes,5,Yes,No,Yes
CUST01424,60.0,Female,6,30.56,2258.75,One year,Fiber optic,Bank transfer,Yes,3,No,No,Yes
CUST01425,33.0,Female,10,90.65,11070.53,Month-to-month,DSL,Credit card,No,3,No,No,No
CUST01426,21.0,Male,6,69.95,5468.17,Month-to-month,Fiber optic,Mailed check,No,0,Yes,Yes,Yes
CUST01427,69.0,Male,5,106.99,7150.4,Month-to-month,DSL,Electronic check,Yes,4,Yes,No,No
CUST01428,54.0,Female,7,32.62,2867.44,One year,Fiber optic,Credit card,No,1,No,Yes,Yes
CUST01429,38.0,Female,10,87.79,11243.32,One year,DSL,Mailed check,No,1,Yes,Yes,No
CUST01430,31.0,Female,5,77.21,5307.2,Two year,Fiber optic,Electronic check,No,0,Yes,No,No
CUST01431,48.0,Female,9,68.01,7636.86,Month-to-month,DSL,Bank transfer,No,1,No,No,No
CUST01432,65.0,Female,2,69.14,2305.31,Month-to-month,Fiber optic,Mailed check,Yes,4,Yes,No,Yes
CUST01433,35.0,Female,3,92.2,3619.92,Month-to-month,Fiber optic,Electronic check,No,3,No,Yes,Yes
CUST01434,24.0,Female,2,113.77,3525.36,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,No
CUST01435,27.0,Male,0,29.13,286.85,Month-to-month,No,Electronic check,No,0,Yes,Yes,No
CUST01436,24.0,Female,9,21.95,2522.21,Two year,Fiber optic,Bank transfer,No,0,No,No,No
CUST01437,50.0,Male,4,100.57,5932.38,One year,DSL,Bank transfer,No,0,Yes,No,No
CUST01438,40.0,Male,0,30.82,50.65,Month-to-month,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST01439,38.0,Female,0,118.67,886.64,One year,Fiber optic,Credit card,No,1,Yes,No,Yes
CUST01440,36.0,Male,1,81.93,1571.36,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,Yes,Yes
CUST01441,65.0,Male,3,85.09,3766.41,Two year,No,Mailed check,Yes,3,Yes,No,No
CUST01442,36.0,Male,5,39.89,2798.98,One year,DSL,Bank transfer,No,7,No,No,Yes
CUST01443,53.0,Female,7,44.03,4094.1,Month-to-month,No,Mailed check,No,3,No,No,No
CUST01444,46.0,Male,2,85.94,2895.59,One year,DSL,Bank transfer,No,2,No,Yes,No
CUST01445,,Male,0,110.97,463.52,One year,Fiber optic,Bank transfer,No,0,Yes,Yes,No
CUST01446,19.0,Female,2,118.24,3459.99,Month-to-month,DSL,Mailed check,No,2,No,No,Yes
CUST01447,18.0,Female,2,39.8,1269.4,Month-to-month,DSL,Bank transfer,No,3,Yes,Yes,No
CUST01448,64.0,Male,4,33.41,1840.49,Month-to-month,No,Mailed check,Yes,3,Yes,Yes,No
CUST01449,22.0,Female,10,25.64,3373.51,Month-to-month,Fiber optic,Mailed check,No,2,No,Yes,Yes
CUST01450,37.0,Female,3,106.83,4172.26,Month-to-month,No,Bank transfer,No,2,No,No,No
CUST01451,28.0,Male,3,49.47,2021.55,One year,DSL,Bank transfer,No,2,No,No,No
CUST01452,59.0,Male,8,20.18,2084.6,Month-to-month,Fiber optic,Mailed check,No,1,Yes,No,Yes
CUST01453,19.0,Male,6,42.38,3498.37,One year,Fiber optic,Electronic check,No,1,Yes,Yes,No
CUST01454,20.0,Female,3,54.04,2551.92,Two year,DSL,Bank transfer,No,3,No,Yes,No
CUST01455,40.0,Male,2,119.1,3417.74,One year,DSL,Credit card,No,2,No,Yes,No
CUST01456,29.0,Male,5,72.35,4466.76,One year,DSL,Bank transfer,No,2,Yes,Yes,No
CUST01457,37.0,Female,2,40.47,1199.44,Two year,No,Electronic check,No,2,No,Yes,No
CUST01458,22.0,Female,5,53.48,3494.26,One year,Fiber optic,Electronic check,No,1,Yes,Yes,Yes
CUST01459,54.0,Female,10,53.03,6992.08,Month-to-month,Fiber optic,Bank transfer,No,2,Yes,No,No
CUST01460,55.0,Female,10,21.97,2762.54,Month-to-month,DSL,Bank transfer,No,1,Yes,No,Yes
CUST01461,47.0,Male,8,33.52,3364.17,One year,DSL,Credit card,No,2,Yes,No,No
CUST01462,26.0,Male,5,89.52,5820.51,One year,Fiber optic,Bank transfer,No,3,Yes,No,No
CUST01463,51.0,Male,3,32.03,1324.96,Two year,No,Electronic check,No,4,No,Yes,No
CUST01464,61.0,Female,4,43.07,2499.65,One year,Fiber optic,Credit card,Yes,4,No,Yes,No
CUST01465,52.0,Male,5,55.07,3408.35,Two year,Fiber optic,Bank transfer,No,2,No,Yes,No
CUST01466,69.0,Female,10,95.77,11921.6,Month-to-month,Fiber optic,Credit card,Yes,1,Yes,Yes,Yes
CUST01467,39.0,Female,2,78.24,2787.65,One year,No,Credit card,No,4,No,No,No
CUST01468,61.0,Female,7,88.9,7706.22,Two year,Fiber optic,Electronic check,Yes,0,No,No,No
CUST01469,41.0,Male,3,76.7,3464.43,Month-to-month,No,Electronic check,No,1,No,No,No
CUST01470,34.0,Female,7,88.36,7857.0,Month-to-month,DSL,Mailed check,No,3,Yes,No,No
CUST01471,27.0,Male,9,20.28,2340.3,Month-to-month,Fiber optic,Electronic check,No,3,No,No,No
CUST01472,47.0,Male,9,113.09,12450.65,One year,Fiber optic,Mailed check,No,2,No,Yes,No
CUST01473,63.0,Male,2,31.09,882.04,Month-to-month,Fiber optic,Electronic check,Yes,3,Yes,Yes,Yes
CUST01474,40.0,Female,9,60.62,6941.57,One year,Fiber optic,Electronic check,No,2,No,No,Yes
CUST01475,49.0,Male,6,97.1,7335.78,Month-to-month,DSL,Mailed check,No,2,No,No,No
CUST01476,34.0,Male,10,63.52,8064.54,Month-to-month,DSL,Mailed check,No,1,Yes,Yes,Yes
CUST01477,67.0,Female,8,114.68,11401.18,Two year,No,Mailed check,Yes,3,No,No,No
CUST01478,68.0,Male,3,66.76,2947.53,Month-to-month,DSL,Credit card,Yes,3,Yes,Yes,No
CUST01479,34.0,Female,7,107.49,10205.95,Month-to-month,No,Mailed check,No,2,No,Yes,No
CUST01480,31.0,Male,2,101.08,2622.05,Month-to-month,Fiber optic,Credit card,No,0,Yes,Yes,Yes
CUST01481,26.0,Female,6,118.1,8902.71,One year,Fiber optic,Credit card,No,1,Yes,No,Yes
